author,authorURL,name,url,previewExcerpt,type,producer,productImage,date
nerdie,https://www.chess.com/member/nerdie,king hunt,https://www.chess.com/article/view/king-hunt,"
                  the main feature of this game is the simultaneous attack of both sides on the f7 and f2 squares, the werakest square on each side.  
                ",Article,Chess.com,https://betacssjs.chesscomfiles.com/bundles/web/images/noavatar_l.84a92436.gif,"Oct 13, 2007, 12:00:00 AM"
billwall,https://www.chess.com/member/billwall,Boston Massacre,https://www.chess.com/article/view/boston-massacre,"
                    John Peters was born in Boston,  Massachusetts on February 10, 1951.  He was champion of New England in 1971, 1974, and 1975.  He was a USCF life master at the age of 22.  He was Massachusetts State Champion in 1974 and 1975 ...
                ",Article,Chess.com,https://betacssjs.chesscomfiles.com/bundles/web/images/noavatar_l.84a92436.gif,"Oct 13, 2007, 12:00:00 AM"
billwall,https://www.chess.com/member/billwall,Capa's Knights in Buenos Aires,https://www.chess.com/article/view/capas-knights-in-buenos-aires,"
                  In 1914, Jose Capablanca travelled to South America for several exhibition games.  In Buenos Aires, he played the best chess players in the city and won all his games.  Here is a charming miniature in which Capa played the Four Knights D...
                ",Article,Chess.com,https://betacssjs.chesscomfiles.com/bundles/web/images/noavatar_l.84a92436.gif,"Oct 13, 2007, 12:00:00 AM"
Logicalfan10,https://www.chess.com/member/logicalfan10,Gioachino Greco's best game.,https://www.chess.com/article/view/gioachino-grecos-best-game,"
                  First of all, I would like to thank Chessmaster 10th Edition for the info on the game. This is one of Gioachino Greco's best game. Who is Gioahino Greco? He is one of the first Grandmasters. Greco is credited for developing some gambits and pu...
                ",Article,Chess.com,https://betacssjs.chesscomfiles.com/bundles/web/images/noavatar_l.84a92436.gif,"Oct 13, 2007, 12:00:00 AM"
billwall,https://www.chess.com/member/billwall,A Fine Game,https://www.chess.com/article/view/a-fine-game,"
                  Reuben Fine (1914-1993), an American grandmaster, was among the top eight players in the world from the 1930s to early 1950s.  Despite all his chess success, he never won the U.S. Championship and only one New York State Championship (1941).&...
                ",Article,Chess.com,https://betacssjs.chesscomfiles.com/bundles/web/images/noavatar_l.84a92436.gif,"Oct 13, 2007, 12:00:00 AM"
ugralitan,https://www.chess.com/member/ugralitan,Greco On Board,https://www.chess.com/article/view/greco-on-board,"
                        Chess notation is a great device that gives us a unique opportunity for time travel.We can enjoy old good times' chess games.I want to share one of the good games in the history.This gamewas played at Rome a...
                ",Article,Chess.com,https://betacssjs.chesscomfiles.com/bundles/web/images/noavatar_l.84a92436.gif,"Oct 13, 2007, 12:00:00 AM"
Arragon,https://www.chess.com/member/arragon,A very nice game by white,https://www.chess.com/article/view/a-very-nice-game-by-white,"
                  This may look like a strange game that black plays.... A good vs a Bad.    
                ",Article,Chess.com,https://betacssjs.chesscomfiles.com/bundles/web/images/noavatar_l.84a92436.gif,"Oct 13, 2007, 12:00:00 AM"
billwall,https://www.chess.com/member/billwall,Queen's Gambit Accepted - Bogoljubow Variation,https://www.chess.com/article/view/queens-gambit-accepted---bogoljubow-variation,"
                  In the Bogoljubow Variation of the Queen's Gambit Accepted (1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.Nc3 a6 5.e4), Black tries to defend his pawn structure after winning a pawn.  But this usually leads to quick development for White.  In this g...
                ",Article,Chess.com,https://betacssjs.chesscomfiles.com/bundles/web/images/noavatar_l.84a92436.gif,"Oct 13, 2007, 12:00:00 AM"
kenytiger,https://www.chess.com/member/kenytiger,Tal's Poisoned Queen,https://www.chess.com/article/view/tals-poisoned-queen,"
                  Mikhail Tal (Riga, Latvia 1936-1992) defeated Mikhail Botvinnik in 1960 to become World Champion, he was 23 at the time, the youngest player ever to win the title (his record was broken in 1985, when Garry Kasparov won the World Title at the ...
                ",Article,Chess.com,https://betacssjs.chesscomfiles.com/bundles/web/images/noavatar_l.84a92436.gif,"Oct 13, 2007, 12:00:00 AM"
billwall,https://www.chess.com/member/billwall,Mieses Pieces,https://www.chess.com/article/view/mieses-pieces,"
                  Jacques Mieses (1865-1954) was a German-born player who was awarded the Grandmaster title at the age of 85, in 1950.  At the time, he was a naturalized British citizen, making him the first British chess grandmaster.  In his early years,...
                ",Article,Chess.com,https://betacssjs.chesscomfiles.com/bundles/web/images/noavatar_l.84a92436.gif,"Oct 13, 2007, 12:00:00 AM"
amntony,https://www.chess.com/member/amntony,The Second Most Excited 1907 Game from Karlsbad :-),https://www.chess.com/article/view/the-second-most-excited-1907-game-from-karlsbad,"
                  Dear ladies and gents,     This is a ""re-arranged digested"" 1907 game of Karlsbad between Leonhardt and Tartakower, hope you would like it              Love,Anthony   
                ",Article,Chess.com,https://betacssjs.chesscomfiles.com/bundles/web/images/noavatar_l.84a92436.gif,"Oct 13, 2007, 12:00:00 AM"
kenytiger,https://www.chess.com/member/kenytiger,Fine's Ultimate Memory Test,https://www.chess.com/article/view/fines-ultimate-memory-test,"
                  Reuben Fine (New York City, 1914-1993) was one of the best Chess players in the world from the mid 1930's through the early 1940's. He was an International Grandmaster, Author of several Chess books and psychologist. Fine won four gol...
                ",Article,Chess.com,https://betacssjs.chesscomfiles.com/bundles/web/images/noavatar_l.84a92436.gif,"Oct 13, 2007, 12:00:00 AM"
kenytiger,https://www.chess.com/member/kenytiger,This Double Check is lethal,https://www.chess.com/article/view/this-double-check-is-lethal,"
                  How often do we see an eleven-move checkmate between masters? no very often of course. Israel A. Horowitz once said: ""The popular notion persists that Chess is an epic battle when masters get together. Far into the night the wrangle goes on,w...
                ",Article,Chess.com,https://betacssjs.chesscomfiles.com/bundles/web/images/noavatar_l.84a92436.gif,"Oct 13, 2007, 12:00:00 AM"
kenytiger,https://www.chess.com/member/kenytiger,Mikhail Botvinnik: World Champion,https://www.chess.com/article/view/mikhail-botvinnik-world-champion,"
                  When Alexander Alekhine died in 1946, the world was left without a champion. Shortly after that sad event, Mikhail Botvinnik won the coveted title in 1948; yes, the college professor-looking player from Russia. His sound, profound and brillia...
                ",Article,Chess.com,https://betacssjs.chesscomfiles.com/bundles/web/images/noavatar_l.84a92436.gif,"Oct 13, 2007, 12:00:00 AM"
billwall,https://www.chess.com/member/billwall,Benko Gambit,https://www.chess.com/article/view/benko-gambit,"
                  The Benko Gambit (1.d4 Nf6 2.c4 c5 3.d5 b5) has been around since the 1930s.  In the USSR, it was called the Volga Gambit and plyed by Opocensky in the 1940s.  Pal Benko started playing and analyzing it in the 1960s, and wrote his book, ...
                ",Article,Chess.com,https://betacssjs.chesscomfiles.com/bundles/web/images/noavatar_l.84a92436.gif,"Oct 13, 2007, 12:00:00 AM"
billwall,https://www.chess.com/member/billwall,NimzoIndian - Leningrad Variation,https://www.chess.com/article/view/nimzoindian---leningrad-variation,"
                  The Leningrad (perhaps we should call it St Petersburg) variation of the NimzoIndian (1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Bg5) was a favorite of Boris Spassky (from Leningrad).  It was also played by Alekhine,Reti, and Korchnoi.  This game, fro...
                ",Article,Chess.com,https://betacssjs.chesscomfiles.com/bundles/web/images/noavatar_l.84a92436.gif,"Oct 13, 2007, 12:00:00 AM"
billwall,https://www.chess.com/member/billwall,The Giuoco Piano - No Quiet Game Here,https://www.chess.com/article/view/the-giuoco-piano---no-quiet-game-here,"
                  The Giuoco Piano (1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5) means ""Quiet Game.""  Up until the 19th century, the term applied to any opening that was not a Gambit.  Here is a game that is certainly not a quiet game.  White sacs his Rook...
                ",Article,Chess.com,https://betacssjs.chesscomfiles.com/bundles/web/images/noavatar_l.84a92436.gif,"Oct 13, 2007, 12:00:00 AM"
billwall,https://www.chess.com/member/billwall,Rubinstein Takes Mieses Pieces,https://www.chess.com/article/view/rubinstein-takes-mieses-pieces,"
                  Akiba Rubinstein (1882-1961) was one of the world's top 5 players from 1907 to 1922.  Before World War I, he challenged Lasker for the world championship title, but negotiations fell through.  After World War I, he challenged Capabla...
                ",Article,Chess.com,https://betacssjs.chesscomfiles.com/bundles/web/images/noavatar_l.84a92436.gif,"Oct 13, 2007, 12:00:00 AM"
billwall,https://www.chess.com/member/billwall,Nimzovich and the Nimzo-Larsen Attack,https://www.chess.com/article/view/nimzovich-and-the-nimzo-larsen-attack,"
                  The move 1.b3 is known as Larsen's Opening, or sometimes called the Nimzo-Larsen Opening.  That's because Aron Nimzovich played it through transpostion.  He would play 1.Nf3, then 2.b3.  Here is an example of one of his earl...
                ",Article,Chess.com,https://betacssjs.chesscomfiles.com/bundles/web/images/noavatar_l.84a92436.gif,"Oct 13, 2007, 12:00:00 AM"
billwall,https://www.chess.com/member/billwall,Kibitz with Steinitz,https://www.chess.com/article/view/kibitz-with-steinitz,"
                  Wilhelm Steinitz (1836-1900) was world champion from 1886 to 1894.  In 1862, he played in his first international tournament in London, which was the first British Chess Federation Congress.  Steinitz took 6th place.  The event was ...
                ",Article,Chess.com,https://betacssjs.chesscomfiles.com/bundles/web/images/noavatar_l.84a92436.gif,"Oct 13, 2007, 12:00:00 AM"
billwall,https://www.chess.com/member/billwall,Tartakower Power,https://www.chess.com/article/view/tartokower-power,"
                  Saviely Tartakower (1887-1956) was one of the top 10 players in the world in the 1920s and 1930s.  He was a Jew of Austrian and Polish parentage who lived in Russia, went to school in Switzerland, moved to Vienna, became a German master, serv...
                ",Article,Chess.com,https://betacssjs.chesscomfiles.com/bundles/web/images/noavatar_l.84a92436.gif,"Oct 13, 2007, 12:00:00 AM"
billwall,https://www.chess.com/member/billwall,A Benoni with a Czech,https://www.chess.com/article/view/a-benoni-with-a-czech,"
                  The Benoni Defense, 1.d4 Nf6 2.c4 c5, can be a good choice for Black if he likes a crampled game for awhile.  Ben-Oni is Hebrew for child of my sorrow.  In this game, Black was sorry he played this opening, as White sacrificed on the kin...
                ",Article,Chess.com,https://betacssjs.chesscomfiles.com/bundles/web/images/noavatar_l.84a92436.gif,"Oct 13, 2007, 12:00:00 AM"
kenytiger,https://www.chess.com/member/kenytiger,A killing blinfolded combination,https://www.chess.com/article/view/a-killing-blinfolded-combination,"
                  Blindfolded Chess is everything but an easy feat. In 1783 Philidor played three simultaneoulsy blinfolded games; it was said at the time that no one will ever break that record. Experts were proven wrong as usual, Morphy p...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/248.9d17bec1.300x169o.11f43ebe94b2.jpg,"Nov 23, 2007, 8:38:49 PM"
kenytiger,https://www.chess.com/member/kenytiger,History repeats itself.,https://www.chess.com/article/view/history-repeats-itself,"
                  Frank Marshall, a former United States Chess champion impresed the Chess world with his famous and sparkling victory over S. Lewitzky in the Breslau International Tourney in 1912. Marshall's move 23...Qg3!!! has been considered by many as the ...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/248.9d17bec1.300x169o.11f43ebe94b2.jpg,"Nov 23, 2007, 8:38:49 PM"
kenytiger,https://www.chess.com/member/kenytiger,"A ""Ten seconds per move"" knockout.",https://www.chess.com/article/view/a-ten-seconds-per-move-knockout,"
                  Many people think that Chess games last hours and are boring; to a degree this is true. Oscar Tenner as Black executed the following ""ten seconds per move"" master piece against Otis Field in New York in 1923. White resigned bef...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/248.9d17bec1.300x169o.11f43ebe94b2.jpg,"Nov 23, 2007, 8:38:49 PM"
billwall,https://www.chess.com/member/billwall,Keres Plays the Keres Attack,https://www.chess.com/article/view/keres-plays-the-keres-attack,"
                   The Keres Attack in the Sicilian Defense, 1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 d6 6.g4!?, is an aggresive opening for White.  There were a few correspondence games with this opening in 1900, but it was Paul Keres who first employ...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/248.9d17bec1.300x169o.11f43ebe94b2.jpg,"Nov 23, 2007, 8:38:49 PM"
